"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14"
3.47224 0.79096 13.6565 8.3203 6.9103 6.7515 4.59876 4.4144 0.8531 8.1849 9.21429 8.1849 7.4701 6.3973 10.0454
13.27024 -1.71947 3.4386 3.7558 13.536 2.5288 7.52572 8.6237 -1.3415 8.0008 11.63367 8.0008 -2.2329 11.3037 4.038
18.83947 1.55955 3.6636 0.6643 -1.0125 5.9758 4.96989 7.6898 2.1372 11.6474 22.04199 11.6474 7.9394 8.2004 10.1465
14.68663 0.7997 5.682 7.7902 13.8393 2.7923 5.84616 1.8069 -1.6361 12.0377 10.56086 12.0377 2.1412 7.2025 9.1669
14.94199 0.57454 14.1626 7.7591 13.1976 1.7671 4.17226 5.9025 6.6804 10.1959 8.12311 10.1959 11.5195 8.1278 4.4497
17.33335 -2.86915 6.682 7.109 -1.8463 11.0979 7.26985 11.6696 1.2769 8.4953 11.02146 8.4953 1.6996 5.8769 3.8975
27.20576 1.26378 4.6785 9.8853 14.3073 5.9924 7.6244 0.9108 1.2004 9.6738 27.16207 9.6738 0.4552 4.5358 5.5887
22.26025 -0.76589 6.2199 2.3596 11.6687 8.451 4.21706 7.5393 1.6755 7.9015 26.2136 7.9015 8.6004 4.328 6.9149
26.16687 1.75676 11.5235 3.274 0.6914 10.8085 2.30495 7.6487 -2.5763 12.6485 12.76424 12.6485 6.0021 10.3577 4.5798
14.72496 -2.62957 12.4342 -0.1285 14.228 4.7456 7.63591 1.4074 5.5386 5.0705 19.11175 5.0705 10.4196 8.18 5.6407
32.29747 -1.98961 3.2263 -0.8377 6.3441 3.7127 7.38309 9.7663 -1.0956 11.1115 23.51663 11.1115 8.1907 4.6834 5.0135
36.26877 -0.17121 13.2057 1.9184 13.8025 9.2163 2.57486 8.8219 -2.1995 8.3177 19.68843 8.3177 10.5315 8.5304 11.134
14.71437 -0.55377 10.5498 5.6975 12.6426 10.8999 5.11434 3.8245 3.0988 9.4309 11.50669 9.4309 1.6396 9.3955 4.6832
19.46734 1.5029 4.7971 4.4269 4.0405 6.815 2.76806 7.9357 5.6676 11.7871 7.53746 11.7871 -2.4532 7.401 7.0981
41.2103 1.30788 8.6936 10.5075 6.6894 4.2137 1.68496 7.3183 -0.1656 7.4778 28.04551 7.4778 1.6163 9.2632 6.133
15.87518 -0.92306 6.1811 10.2624 6.8623 4.0276 5.40273 8.0607 0.9746 8.581 18.3594 8.581 2.6654 2.7878 3.8881
1.44292 -1.35998 12.923 8.0741 8.1234 9.5574 7.72041 9.9766 3.797 6.554 13.62097 6.554 5.7766 10.0498 6.9534
30.51906 -2.80455 5.8917 4.9595 14.1859 1.9621 6.59964 4.4256 5.9192 5.1119 20.47511 5.1119 1.4669 8.8082 2.4349
12.81938 -1.81478 3.2815 4.0951 5.5097 10.2023 7.98495 2.7114 5.3412 7.5693 6.82827 7.5693 11.4709 4.5781 4.4537
11.79192 1.24065 8.128 1.5695 14.0166 8.2512 4.13326 12.1386 1.3344 10.5759 16.43048 10.5759 6.8918 9.2684 8.7325
16.80548 -0.79926 10.7939 4.716 2.9094 5.3057 6.26415 8.8363 5.9395 10.3442 22.10053 10.3442 10.2334 10.8851 3.8572
18.77478 -2.56399 10.7025 1.0455 14.7328 4.0713 7.7942 5.9704 -1.4205 8.8605 20.39958 8.8605 5.3484 3.6289 5.3876
26.0411 -2.96584 7.2116 5.2756 11.2476 8.9732 5.12348 1.4165 6.427 5.7462 21.16577 5.7462 -0.0524 11.3784 9.7092
19.86511 -0.31463 10.7197 3.6949 2.3301 4.7781 3.94571 2.1676 5.2317 9.3702 14.93769 9.3702 -1.0289 10.5307 8.5564
14.50081 -0.0704 3.3349 -0.5591 3.1341 3.9303 4.40466 5.05 -1.4221 12.0088 9.97547 12.0088 -2.1776 4.0713 2.3587
30.71283 -2.61502 6.2616 2.0487 9.9024 4.665 2.25937 2.7053 0.6105 6.3838 13.84693 6.3838 6.6082 8.9272 9.775
6.84609 1.41481 3.906 4.6189 1.9924 6.7547 4.98286 9.1479 -0.4904 7.3444 10.97022 7.3444 9.4118 9.3294 6.7025
17.96693 0.96238 11.6065 6.5217 14.624 10.5102 4.40315 5.2674 2.3709 12.2114 6.56402 12.2114 1.5716 8.3638 5.0059
7.57304 -1.02347 9.8161 8.6766 9.9444 4.6988 3.43888 9.3428 5.2132 8.0163 9.68716 8.0163 3.359 6.7503 4.6901
33.25124 -2.90619 12.3547 8.1724 11.3492 10.3177 6.31444 5.695 2.2882 11.2221 29.40295 11.2221 10.7667 5.5087 5.0486
-1.69439 1.47948 11.9091 7.1908 4.2975 8.0202 5.5427 1.8991 4.1027 11.3935 6.11849 11.3935 -2.1227 6.98 7.4344
26.17899 0.69172 12.1371 -1.1155 -1.5796 9.9855 1.88274 11.5577 -2.2415 4.8396 13.76775 4.8396 0.9417 3.0278 9.0017
35.56365 1.7215 3.3682 6.2578 4.5709 6.3365 7.24834 9.4414 -0.5098 7.7485 28.12354 7.7485 2.0695 2.5411 5.176
19.89655 -0.74581 6.1693 9.1294 8.0755 5.9578 5.04327 1.0817 -3.1085 13.3186 14.98883 13.3186 2.073 7.4659 4.0272
1.57006 -2.80165 10.7848 4.3177 13.8133 3.3155 3.42096 9.8317 4.7407 12.1225 7.00036 12.1225 9.5061 11.1264 8.3059
11.95359 1.24723 7.7482 -0.9129 7.7111 8.8204 7.63594 7.6202 3.088 9.2333 20.08709 9.2333 7.8351 5.8815 10.8565
7.12616 -1.50014 10.6888 -0.8648 0.6903 3.5651 5.4302 7.1829 1.9938 13.0078 13.23477 13.0078 5.8889 6.6631 8.0123
45.69109 -0.24692 13.801 7.5072 9.5572 8.8037 4.54681 10.6462 4.9965 11.6265 21.31806 11.6265 7.7555 11.3068 5.547
13.53012 -1.173 3.6553 -0.8475 13.4373 6.3468 2.97812 5.2187 -2.8187 10.8662 11.94013 10.8662 5.5002 10.0586 3.5926
29.57992 1.52245 5.2494 -0.0984 14.1835 7.4167 1.44744 11.7032 5.6734 9.9161 12.09301 9.9161 -1.9069 10.4889 4.1081
44.47949 -2.59708 4.6015 1.908 8.3488 8.0119 1.3211 5.8941 4.6833 11.5958 15.27428 11.5958 2.1195 8.4148 4.8933
11.33711 1.47712 12.6024 6.8479 7.666 5.5665 4.679 9.3141 7.2329 6.0997 6.30988 6.0997 6.1593 4.9061 9.2341
30.91654 0.6297 11.016 0.5821 1.9923 4.1608 2.20414 3.6789 2.1109 8.5328 19.68335 8.5328 4.6002 3.8595 10.2363
17.02194 -0.36379 11.8098 6.6185 -1.3535 7.748 6.03991 5.4691 0.6821 13.0691 13.94511 13.0691 -1.9861 8.388 9.2935
0.78829 -1.35187 3.0109 5.7125 13.0423 8.1685 5.59063 8.4833 1.2435 8.9396 9.02223 8.9396 1.1971 8.0112 9.2463
22.38772 -0.56986 2.7499 1.7774 12.3255 7.1615 7.90938 3.2767 -1.943 8.6486 29.92734 8.6486 6.2718 7.1463 3.2298
35.12512 -0.51519 13.0765 3.2477 5.9302 4.2727 4.19008 7.1775 5.9221 12.1648 23.47309 12.1648 3.0959 9.4375 9.3122
64.66081 -2.5766 2.9329 4.3236 7.8859 6.636 1.13506 6.8983 -2.4444 13.1192 29.36896 13.1192 8.1933 8.1771 7.2657
28.70628 1.34219 8.5206 6.1891 0.2803 5.4368 6.72218 12.0883 0.1261 10.3946 21.51625 10.3946 7.4157 10.5178 9.2782
17.62359 -1.67384 5.6965 3.9977 7.2571 5.6021 2.87679 12.0076 6.3593 10.6391 16.61221 10.6391 -0.2455 11.0227 3.0235
28.30773 0.29866 5.3506 6.9505 13.5346 1.5157 2.55315 1.771 2.6808 7.9365 18.685 7.9365 -1.0669 6.3493 1.6496
40.31856 -0.41096 8.9692 8.0772 2.0187 1.8656 7.63009 6.1128 0.1307 12.5043 26.30069 12.5043 10.5768 9.0556 4.9699
24.00488 1.90254 12.45 4.5145 5.8494 8.1036 5.81184 2.4355 -1.8105 9.035 14.72269 9.035 3.4413 11.1638 9.6599
31.12411 -1.35717 8.8516 6.5862 13.2103 3.7899 4.02123 7.6099 1.4785 8.8983 21.71211 8.8983 5.9896 9.649 7.3224
25.5729 0.32705 6.9482 9.3228 -8e-04 9.2972 4.43162 4.3418 -1.4526 10.3033 12.90893 10.3033 9.8162 8.895 1.6951
12.71148 0.55305 10.3627 5.147 -0.3067 10.6258 3.97617 7.0787 3.9087 13.131 7.81889 13.131 -0.6758 11.2538 11.013
21.69868 -1.75263 9.8295 8.1079 0.4317 3.2858 3.76448 3.5557 3.4235 11.3882 28.4689 11.3882 8.6578 4.3551 5.0052
31.0248 -1.46591 8.5608 9.4243 14.4816 9.7796 1.68019 2.6343 2.861 9.801 27.92536 9.801 7.997 3.4743 8.5511
16.54625 -2.17925 12.3056 -0.0206 0.4318 3.8106 3.5479 6.572 6.7479 6.9966 7.67819 6.9966 -1.8656 11.6096 9.4043
29.88768 -0.9201 9.8131 -0.0604 5.7183 7.6333 3.66187 7.4712 -2.9421 5.4142 22.99915 5.4142 8.16 2.9681 8.0066
45.52935 0.11258 10.7645 1.5345 9.6496 8.3351 4.27476 3.9619 1.4022 6.0092 29.32372 6.0092 4.7705 10.7162 3.3466
2.2249 -1.77894 14.0175 6.1158 5.1667 9.6665 5.62704 3.8455 6.9553 7.9057 6.0535 7.9057 6.2312 5.7795 3.0779
32.47119 1.67043 13.7103 4.2495 9.9351 4.461 5.9665 6.9926 -1.0044 7.9817 26.50687 7.9817 10.004 3.9905 1.6821
34.76459 0.35113 7.1956 0.6711 10.3779 7.4971 4.57861 10.3302 -1.5544 8.3148 26.48841 8.3148 3.8205 3.4263 4.4453
14.94147 -2.16283 4.1553 1.1531 11.6174 8.9327 5.34136 10.0751 -1.4498 8.0201 16.07457 8.0201 -3.3132 2.4957 1.7712
28.07305 -1.69009 4.4532 7.3485 4.5438 6.7503 1.80106 2.2818 5.738 6.7799 16.83493 6.7799 -2.8059 7.2518 1.7058
17.08057 -2.32234 3.7774 2.3002 1.8176 7.3798 4.99124 7.1851 -1.5272 12.9975 9.74719 12.9975 11.628 2.7655 7.6456
23.27942 -0.34938 3.032 5.5033 -1.308 10.6465 1.62504 9.2125 0.7203 8.8105 6.14907 8.8105 -0.6887 4.7758 4.9881
21.80564 -1.60684 8.7347 9.8171 4.2511 3.2154 1.90993 8.9464 -0.3321 9.524 20.49497 9.524 -0.3561 11.326 7.2243
35.81806 -2.74451 11.6342 4.0664 13.461 3.6989 3.75607 11.7804 -1.1099 12.7482 23.33629 12.7482 11.9191 7.9525 5.6398
26.93709 -0.45229 13.0381 6.867 0.9772 8.8743 6.61755 11.0653 1.6997 5.4699 16.57026 5.4699 -0.0898 11.1103 8.0568
14.44315 0.7716 6.4794 2.8103 14.2999 7.2811 3.55916 6.6564 3.9298 5.1424 10.05475 5.1424 9.118 8.857 5.6153
11.74437 1.32385 8.4588 3.1096 10.4669 9.0019 4.03413 1.571 2.8399 12.9168 9.24104 12.9168 4.901 9.0599 1.7977
4.81302 -0.82389 4.3764 2.3903 6.1695 3.1304 5.5993 4.6082 7.785 5.8864 6.91217 5.8864 8.8284 6.5176 11.0695
43.57454 0.30431 13.555 4.4032 1.1077 10.7474 2.87643 6.0079 1.8941 11.4758 25.4494 11.4758 -2.7659 2.6135 4.3831
25.17863 0.54388 4.473 -0.888 13.1718 10.0646 2.121 0.8416 -2.4655 8.1602 14.67471 8.1602 5.9847 8.4286 5.5673
28.5358 -1.84327 14.4949 4.7719 4.4874 9.7585 7.67936 4.3857 1.1274 5.1148 29.6442 5.1148 3.1952 6.6516 9.5014
18.8172 -0.89853 5.5595 3.1285 0.8245 1.497 5.32494 3.1147 6.6357 7.8274 13.29132 7.8274 2.6504 11.102 6.2194
19.54533 -1.13675 7.4568 5.906 9.126 7.7856 7.53268 3.0547 -2.5544 12.4918 19.19459 12.4918 -2.7383 9.1076 9.8387
14.72671 -0.68481 6.2516 7.4433 5.7575 8.477 1.69768 5.9695 2.7209 11.9051 8.38409 11.9051 -1.8418 7.7935 8.2451
32.93759 -2.15814 9.7846 1.947 0.9427 9.6829 6.91595 5.2261 2.8733 8.4021 29.98608 8.4021 0.2052 5.6544 6.255
9.31575 1.35183 3.5325 6.2351 13.2351 8.6138 5.4377 9.1799 7.2318 8.3998 7.32506 8.3998 6.435 4.8823 10.6811
30.6886 0.69949 8.0227 7.2766 -0.6095 9.6296 3.58771 5.3934 -1.9445 10.6371 28.00879 10.6371 -1.905 10.7021 2.367
22.9969 -2.23398 6.3768 3.8513 14.4249 6.954 5.63335 10.3606 4.7303 13.0862 15.55301 13.0862 4.6642 7.4579 7.0203
33.05614 -2.26482 13.5315 5.5339 8.2231 3.3167 3.09729 2.1362 2.5629 6.8102 23.95733 6.8102 1.6194 5.5255 11.0921
15.73746 1.2021 13.9636 5.3192 12.207 9.5511 3.36797 4.4975 -0.8887 6.3478 22.79587 6.3478 3.9054 8.182 1.3355
38.91511 0.42468 3.4473 1.7102 2.9262 7.5004 6.37794 5.0458 7.4632 9.9782 27.88063 9.9782 8.7543 2.6104 10.0157
30.35255 0.36536 4.9421 4.2169 6.7737 10.776 5.12854 5.9068 4.5216 10.2935 21.25443 10.2935 -1.0871 5.361 1.2236
29.81849 0.0721 5.6831 2.5041 14.2796 10.559 3.33511 10.9418 5.0572 9.7895 24.98296 9.7895 2.2591 9.4125 9.6075
24.3317 -2.84209 3.1127 3.7711 8.7497 7.3943 5.02999 8.6854 1.1639 10.9412 24.9125 10.9412 -1.0976 4.7669 7.4939
31.55217 0.4901 14.3403 4.1635 11.4181 4.8807 2.78087 11.9354 7.7017 7.2742 29.14343 7.2742 7.2226 5.2691 8.7176
36.86663 1.87954 13.4961 9.0326 1.2996 6.8145 1.85372 11.9443 -0.8332 11.0076 9.51418 11.0076 10.7424 4.826 2.2048
22.08566 -0.65887 6.141 3.7584 0.8161 4.1271 5.84858 5.2336 7.4984 6.1985 25.80251 6.1985 -0.5806 8.6704 2.9524
9.58596 -2.31435 9.6196 5.0247 -0.091 1.7156 4.21095 11.1149 6.4326 5.599 9.20841 5.599 5.2792 4.7789 7.3508
22.11047 -1.59308 11.506 -0.4287 3.2051 6.8261 6.9158 4.7987 0.8956 7.3625 26.23627 7.3625 4.7856 6.3373 5.4518
31.15247 0.48773 2.954 8.3499 7.6555 4.7854 4.03904 7.4068 5.5512 5.4118 29.60082 5.4118 -2.4335 5.982 8.0407
29.30412 0.64544 4.9911 0.1557 0.5158 4.9429 6.36286 4.2106 3.8328 5.5839 15.78743 5.5839 1.1129 9.3275 9.5212
34.41758 0.2172 10.8731 6.2883 11.168 5.6455 3.46207 4.0514 4.93 10.7671 24.16823 10.7671 9.8191 10.526 5.2449
14.14331 -1.44602 9.6236 2.2784 2.6717 4.6126 4.15263 6.6096 0.4028 5.1096 12.98319 5.1096 4.7295 6.0238 6.2866
33.85805 -0.48937 13.884 0.5915 8.9218 7.3171 1.15484 11.9002 0.5376 7.3655 16.1759 7.3655 0.8014 2.5798 7.2554
-4.17772 -1.17272 5.1532 -0.6196 0.293 5.413 4.95108 10.3066 7.6657 7.0357 9.621 7.0357 4.1099 9.3052 5.4862
50.39991 0.35239 7.5872 7.2249 1.1223 2.6516 6.7299 7.3809 0.9564 4.8558 28.12149 4.8558 -3.1532 3.2742 9.6268
15.82976 -0.29138 13.8458 0.8602 3.876 7.5093 2.94036 9.4388 -2.3741 5.1117 10.92193 5.1117 -1.655 10.1393 1.4019
44.68325 0.86631 7.3497 7.4693 11.8367 9.6214 2.30345 6.2199 3.6367 5.4319 29.84636 5.4319 2.7582 10.692 8.6486
3.16004 1.35742 10.6151 10.2106 8.6568 10.9458 5.36891 1.3976 -0.3171 5.881 15.47865 5.881 3.9662 2.5788 3.2296
11.61829 -0.41087 13.8795 7.9214 14.7565 4.7592 6.73302 7.3223 0.765 6.0683 13.33533 6.0683 -2.2591 5.5165 1.5563
33.73534 -0.67308 10.7648 6.283 -1.7117 4.7974 4.01612 4.1808 -1.3532 7.9938 29.05181 7.9938 11.1929 9.0959 7.4275
27.66921 0.99193 10.924 2.7324 6.3235 9.1018 4.08339 9.8545 1.1886 13.3172 22.8728 13.3172 -0.7522 4.3016 6.2506
10.37219 0.97675 12.8506 7.7062 9.1717 5.0798 4.41538 6.7384 4.3285 6.9483 22.16978 6.9483 3.5391 6.6225 8.7969
30.4366 1.54396 11.8365 7.9206 13.0801 3.7654 1.30725 12.0259 3.3586 9.0529 14.29681 9.0529 0.922 3.4014 6.7043
65.6097 -0.00561 11.8133 2.1994 5.0498 10.7842 1.51247 2.2511 2.1903 9.3408 29.88664 9.3408 1.1158 3.7098 2.4321
22.65933 -2.83661 9.3274 3.0624 5.93 6.3465 3.33437 5.2142 4.7278 8.8156 9.39237 8.8156 -2.3106 3.7427 5.9524
20.11684 -0.57826 3.2786 3.2558 -1.0093 2.0612 7.28889 2.1017 -2.7773 8.5113 21.90242 8.5113 7.4926 5.5785 6.1527
24.45536 0.43372 8.198 6.1775 1.3559 10.2429 4.59809 10.7385 -2.7458 11.0808 28.73917 11.0808 4.9194 5.4154 2.1867
9.26119 -2.97013 7.009 -0.1413 7.8885 7.2279 2.73518 3.7855 4.9414 8.9671 8.42563 8.9671 8.5642 6.2451 3.3556
26.68308 -0.70286 3.3577 0.7747 4.0673 8.312 3.84336 8.9813 6.5641 12.2306 22.8581 12.2306 6.4261 2.4579 6.8033
33.28681 -0.94063 14.1316 5.1139 4.72 7.8435 5.57303 1.1651 -2.2072 8.6426 29.51477 8.6426 10.7116 5.8802 3.075
11.31739 -1.79672 6.9455 -0.2677 8.3525 8.1906 5.66524 3.4538 1.5261 11.4052 20.73851 11.4052 11.7973 9.393 6.3744
36.36533 1.86481 12.9934 2.54 6.1529 6.7493 1.48007 8.9215 -0.7852 10.9378 11.73524 10.9378 1.7062 6.947 11.2991
20.32671 -2.87785 5.4815 4.271 12.4643 2.7598 3.89345 8.4304 0.1645 5.092 17.27293 5.092 -0.9099 8.8625 3.91
32.71898 -2.12712 4.0989 8.8143 7.655 3.5658 6.66902 11.8718 -1.0713 6.5104 23.80509 6.5104 2.3919 6.0897 2.6332
22.38324 -0.26037 9.335 4.7429 9.052 3.2868 5.02091 7.991 -0.1953 6.3082 8.56541 6.3082 3.1967 5.972 10.593
52.11967 -2.2336 12.9576 8.1166 13.2645 5.1547 1.0199 8.1642 -0.8898 12.9047 17.54872 12.9047 8.2379 2.9675 6.7444
32.54234 0.93829 14.1738 0.1361 -1.9206 10.2744 3.52758 11.8256 -1.368 5.0577 19.90742 5.0577 10.1456 9.3478 5.0937
28.89035 -2.16111 13.7478 3.0917 9.1901 10.7314 6.75742 10.365 5.5808 7.0788 26.93816 7.0788 7.6587 4.0276 7.5913
4.33386 -1.10351 7.539 -0.69 -1.2082 9.8634 4.11671 1.2985 1.8437 6.9937 8.16162 6.9937 -1.5278 6.0457 10.4631
31.5183 -0.41252 7.732 2.4582 14.2404 3.1521 6.83371 9.0283 2.9827 6.4901 21.35272 6.4901 -0.2127 6.7008 6.5794
35.07555 1.86832 11.9678 4.3462 11.4051 10.6326 5.05675 5.4621 5.432 12.0347 11.60863 12.0347 8.3572 8.6459 5.5569
41.44312 1.98328 5.6518 8.8696 6.0149 6.8152 1.98911 8.3231 5.4113 8.312 17.98672 8.312 0.6972 11.7681 5.4809
20.20347 0.50032 11.8094 6.1666 11.6567 6.7029 2.34346 7.4014 1.839 7.9526 11.17682 7.9526 1.6328 7.9647 8.2408
31.77368 0.69907 8.1445 0.1615 6.1141 5.7781 3.29331 1.566 6.5363 10.9428 22.89632 10.9428 -0.5168 4.9001 9.927
20.08437 0.85325 12.1057 6.3187 1.6034 4.3512 4.46962 8.2226 3.1878 11.8826 12.38237 11.8826 9.8174 6.2774 6.806
9.03661 -1.57913 14.4531 -1.1531 9.6955 2.7466 6.28455 6.6638 -2.4586 8.4262 19.02163 8.4262 2.6538 9.8223 8.7947
16.81035 -2.35857 9.6521 5.8156 3.4039 5.8317 2.51694 11.14 4.0584 6.1916 24.37357 6.1916 4.7157 2.5406 6.6301
17.60115 -1.14997 9.4516 4.1646 4.742 7.7149 3.28384 8.8193 -0.3972 7.2714 18.46008 7.2714 11.8196 10.6222 3.8201
22.55757 1.36851 3.8486 4.6558 11.4639 9.3494 7.43342 7.4858 -0.486 7.9155 26.2121 7.9155 -0.6185 8.0305 7.5006
38.608 -2.72913 6.4442 0.2745 11.108 9.9722 7.51165 1.1197 0.0133 9.2954 28.02892 9.2954 7.1162 3.9253 9.5169
20.51464 -2.36781 9.6803 10.4833 1.9308 2.4341 1.64827 5.166 2.2765 11.4084 7.87701 11.4084 1.921 10.2442 2.7783
-2.33631 -1.30277 14.3142 2.7402 9.1078 6.7479 2.89312 9.9624 5.2918 12.0806 11.32931 12.0806 3.7425 8.5587 7.6702
9.38223 -1.73659 11.6939 7.1472 1.939 3.788 3.87614 7.7334 6.5697 10.0483 9.84603 10.0483 -1.8326 7.6368 7.0516
14.53228 -1.22454 9.9694 -0.0816 0.6129 10.5204 5.16044 9.8469 5.0473 12.9792 26.96682 12.9792 2.4354 9.6447 4.7366
32.37088 -2.30183 2.7431 0.1386 11.129 2.4893 1.19607 2.4604 0.8042 12.4262 14.59775 12.4262 8.5164 8.825 3.0753
14.34884 -1.20216 13.3717 10.2364 -0.2555 9.9469 2.27198 9.3347 5.3821 8.44 12.48663 8.44 9.8886 10.5035 11.1757
39.47487 1.10722 6.893 1.0763 6.0797 6.7973 1.24836 5.0636 5.3196 6.1471 19.77377 6.1471 -0.3392 6.459 3.1443
4.48425 0.85966 9.5538 7.2908 11.5513 3.5933 7.51006 5.7085 -3.109 13.0588 15.02583 13.0588 3.4046 3.8089 1.8401
11.90527 1.20226 10.6821 4.2674 7.7182 5.363 3.41854 8.2645 7.9198 6.6175 13.22326 6.6175 -1.0786 8.7795 8.5334
24.36175 0.81942 6.5874 2.9943 6.5361 7.4431 6.56092 9.7114 -0.5402 8.077 14.58993 8.077 9.7251 4.2016 5.5277
-5.31646 1.25073 13.9473 4.2262 4.161 4.8947 7.60583 8.0201 -2.6746 4.8269 6.96878 4.8269 4.2041 3.1058 9.3488
16.79831 1.31246 14.2159 6.379 3.2024 7.1076 7.22975 3.3873 6.5108 6.8897 15.16554 6.8897 8.4456 2.7021 9.3199
16.2797 0.00031 8.2106 0.562 -0.4374 8.4511 5.60455 5.919 5.8142 9.9025 11.56916 9.9025 7.3676 10.6873 10.3745
18.72619 1.71465 13.0443 0.3964 14.263 2.6081 2.22694 1.0944 2.5892 12.7881 13.9371 12.7881 11.152 9.219 2.0758
17.97379 -2.89083 3.7647 7.6301 7.2615 4.6843 4.94031 10.5761 1.8329 8.5394 22.17278 8.5394 11.6276 5.5955 1.9617
17.43373 0.86993 8.5321 5.5796 1.0239 9.5276 4.99499 8.1052 7.0954 7.1876 19.76118 7.1876 9.3588 6.4008 2.6907
41.65223 -0.46768 11.8353 0.0802 10.1468 9.5398 7.57041 9.2783 -3.0501 8.0135 28.23993 8.0135 10.2484 2.9443 1.7049
9.34231 0.48892 10.1073 1.0162 6.9535 4.4492 5.74253 10.5685 5.575 12.35 9.38948 12.35 9.1861 5.1685 1.9329
14.49874 1.5149 3.8323 6.3623 7.6446 9.7671 4.37648 9.2468 -0.6574 5.7011 16.55256 5.7011 -2.8364 3.9595 8.1831
31.79484 -2.78883 4.6947 -0.4522 8.9497 3.1655 2.69969 11.39 6.498 5.0888 26.86366 5.0888 9.1001 2.9919 10.0764
21.56264 -1.36571 12.7652 4.366 7.2727 7.1511 7.98852 6.7151 5.4787 4.9473 26.30581 4.9473 -3.4307 2.5868 3.0302
14.15401 0.97699 12.6232 7.9575 -1.6309 9.8213 6.78509 4.2907 -1.5321 11.3727 13.41762 11.3727 7.6604 10.4363 4.6306
20.76875 -1.29032 14.3754 1.433 8.0451 10.1651 1.96791 8.994 4.1887 7.6953 11.79143 7.6953 9.8885 11.2539 6.3302
24.79931 -0.31586 8.901 5.6073 12.3534 4.7002 5.09074 3.6299 6.0834 9.2231 13.71905 9.2231 7.9153 4.9635 4.8926
6.85794 -2.10929 13.0313 7.633 -1.9308 5.4111 3.39133 11.0144 3.0769 7.945 6.23318 7.945 5.5827 3.4728 10.899
23.418 1.94509 14.5264 3.2777 10.3022 7.9364 3.93447 10.1413 5.1025 8.271 7.74354 8.271 4.182 8.8564 6.6127
2.70266 -1.49342 4.3284 4.4586 4.4239 6.1122 7.7981 11.3162 6.7905 13.352 16.6541 13.352 9.5208 4.2324 2.0363
18.80547 -0.2023 13.4708 5.076 11.1363 5.6003 4.21763 4.6692 6.1627 7.1651 11.03679 7.1651 0.5203 8.7649 5.9377
17.66994 -0.56449 9.7568 6.8077 -0.8221 10.9182 4.11938 5.3821 3.6331 6.4886 11.66389 6.4886 -0.7867 3.2937 5.144
40.08965 -0.13722 3.0056 -0.8092 4.6839 2.5385 1.1459 9.3289 5.0972 8.5588 17.45282 8.5588 11.0876 6.9055 1.6672
19.81207 -2.67684 5.348 4.0811 -0.9793 2.6871 6.26812 7.0962 7.779 11.6937 18.20453 11.6937 -1.4086 7.6938 10.9893
29.27875 1.64181 11.8719 9.9113 12.1911 6.7568 3.96011 6.3998 -1.1502 7.4488 18.41071 7.4488 5.1277 7.1954 8.3572
31.1157 -0.81609 3.3342 -0.6135 13.0295 5.7606 1.20269 2.7716 2.0363 12.6556 9.12312 12.6556 2.2135 4.5032 6.7196
25.46479 0.92864 5.291 1.848 7.8886 10.1896 6.84381 6.0613 -2.6791 7.5621 22.06181 7.5621 10.7555 4.9357 6.2294
44.89155 -2.56144 3.8009 4.9733 11.8335 6.4368 2.00551 2.788 5.0529 7.5955 27.78942 7.5955 -0.6514 10.7601 3.1235
36.85344 -0.20287 4.0169 8.9279 1.5892 9.4181 4.38053 1.0444 3.0179 8.0476 22.83841 8.0476 -3.0192 2.4622 4.3764
34.39238 -2.78972 9.2662 4.7402 0.9535 7.3019 5.94522 1.1194 -2.2729 12.232 17.70522 12.232 5.0534 2.862 5.8081
32.27943 1.67757 4.4931 -1.2339 10.0764 8.6119 5.2138 10.434 -1.5541 11.5592 22.82626 11.5592 8.0431 3.4758 3.6565
21.33563 -1.53573 13.9238 -1.2981 11.0727 8.8235 7.3968 9.9371 3.8885 6.8042 25.48447 6.8042 3.3795 4.629 7.3156
26.8613 -0.20315 6.4902 6.1783 1.4739 7.3983 2.60431 5.824 2.4051 5.349 11.41712 5.349 -0.3709 6.3949 8.6945
36.26361 0.56666 3.7793 5.5534 11.281 3.0788 5.36324 10.9891 5.9342 8.6166 23.17675 8.6166 3.3005 4.325 2.1604
33.33247 -2.81953 5.2224 5.9506 4.8188 8.441 5.89522 2.8003 -2.6868 8.1421 29.24733 8.1421 4.8211 11.1205 3.9152
48.28131 -2.52003 8.8387 6.0502 14.2494 6.1498 1.36988 10.4506 1.3963 10.954 12.4694 10.954 6.2732 4.8849 11.0906
26.32968 1.92907 8.3798 10.3377 10.0428 1.7527 4.06217 3.5072 4.3832 9.4578 20.72699 9.4578 -2.081 9.6695 6.5735
18.97994 1.10096 4.8456 -0.3242 12.1381 10.4221 7.70187 11.3414 -2.546 9.5076 24.37248 9.5076 2.2964 11.4426 3.7546
7.65356 -0.4546 5.0895 5.5968 0.3443 3.4272 7.48953 7.8272 4.1937 13.4522 8.11322 13.4522 0.9039 11.7488 8.3597
15.38454 -2.87946 2.8451 10.4588 1.0808 8.0836 2.77269 9.0553 -0.2794 12.0872 17.30353 12.0872 6.6399 8.1184 3.3722
14.79386 -0.61823 7.3648 3.2089 1.8306 6.8846 7.79462 1.1772 -0.7651 9.5451 10.39133 9.5451 11.6529 7.219 1.6523
